,inct_folder,nome_instituicao_empresa,uf,n_pesquisadores,nome_inct,area
3419,em_Tuberculose,Universidade Federal do Rio Grande,RS,1,INCT em Tuberculose,Ciências Biológicas
3420,em_Tuberculose,Universidade Federal do Rio Grande do Sul,RS,1,INCT em Tuberculose,Ciências Biológicas
3421,em_Tuberculose,Universidade Federal do Rio de Janeiro,RJ,3,INCT em Tuberculose,Ciências Biológicas
3422,em_Tuberculose,Universidade Luterana do Brasil,RS,1,INCT em Tuberculose,Ciências Biológicas
3423,em_Tuberculose,Universidade de Brasília,DF,1,INCT em Tuberculose,Ciências Biológicas
3424,em_Tuberculose,Universidade de São Paulo,SP,4,INCT em Tuberculose,Ciências Biológicas
3425,em_Tuberculose,Universidade do Estado do Amazonas,AM,1,INCT em Tuberculose,Ciências Biológicas
3426,em_Tuberculose,Universidade do Estado do Rio de Janeiro,RJ,1,INCT em Tuberculose,Ciências Biológicas
3427,em_Tuberculose,Universidade do Vale do Taquari - UNIVATES,RS,1,INCT em Tuberculose,Ciências Biológicas
3428,em_Áreas_Úmidas,Centro de Pesquisas do Pantanal,MT,1,"INCT em Áreas Úmidas II: Inovações em Pesquisa, Manejo e Políticas Públicas em Áreas Úmidas  (INCT-INAU II)",Ecologia e Meio Ambiente
3429,em_Áreas_Úmidas,Empresa Brasileira de Pesquisa Agropecuária,MS,1,"INCT em Áreas Úmidas II: Inovações em Pesquisa, Manejo e Políticas Públicas em Áreas Úmidas  (INCT-INAU II)",Ecologia e Meio Ambiente
3430,em_Áreas_Úmidas,Instituto Butantan,SP,1,"INCT em Áreas Úmidas II: Inovações em Pesquisa, Manejo e Políticas Públicas em Áreas Úmidas  (INCT-INAU II)",Ecologia e Meio Ambiente
3431,em_Áreas_Úmidas,Instituto Federal de Educação Ciência e Tecnologia de Mato Grosso,MT,3,"INCT em Áreas Úmidas II: Inovações em Pesquisa, Manejo e Políticas Públicas em Áreas Úmidas  (INCT-INAU II)",Ecologia e Meio Ambiente
3432,em_Áreas_Úmidas,"Instituto Federal de Educação, Ciência e Tecnologia do Espírito Santo",ES,1,"INCT em Áreas Úmidas II: Inovações em Pesquisa, Manejo e Políticas Públicas em Áreas Úmidas  (INCT-INAU II)",Ecologia e Meio Ambiente
3433,em_Áreas_Úmidas,"Ministério da Ciência, Tecnologia e Inovações",MT,1,"INCT em Áreas Úmidas II: Inovações em Pesquisa, Manejo e Políticas Públicas em Áreas Úmidas  (INCT-INAU II)",Ecologia e Meio Ambiente
3434,em_Áreas_Úmidas,NA,NA,9,"INCT em Áreas Úmidas II: Inovações em Pesquisa, Manejo e Políticas Públicas em Áreas Úmidas  (INCT-INAU II)",Ecologia e Meio Ambiente
3435,em_Áreas_Úmidas,TECHNICAL UNIVERSITY OF VARNA,NA,1,"INCT em Áreas Úmidas II: Inovações em Pesquisa, Manejo e Políticas Públicas em Áreas Úmidas  (INCT-INAU II)",Ecologia e Meio Ambiente
3436,em_Áreas_Úmidas,Universidade Anhanguera - Uniderp,MS,1,"INCT em Áreas Úmidas II: Inovações em Pesquisa, Manejo e Políticas Públicas em Áreas Úmidas  (INCT-INAU II)",Ecologia e Meio Ambiente
3437,em_Áreas_Úmidas,Universidade Federal de Mato Grosso,MT,26,"INCT em Áreas Úmidas II: Inovações em Pesquisa, Manejo e Políticas Públicas em Áreas Úmidas  (INCT-INAU II)",Ecologia e Meio Ambiente
3438,em_Áreas_Úmidas,Universidade Federal de Mato Grosso do Sul,MS,1,"INCT em Áreas Úmidas II: Inovações em Pesquisa, Manejo e Políticas Públicas em Áreas Úmidas  (INCT-INAU II)",Ecologia e Meio Ambiente
3439,em_Áreas_Úmidas,Universidade Federal do Paraná,PR,1,"INCT em Áreas Úmidas II: Inovações em Pesquisa, Manejo e Políticas Públicas em Áreas Úmidas  (INCT-INAU II)",Ecologia e Meio Ambiente
3440,em_Áreas_Úmidas,Universidade Federal do Rio de Janeiro,RJ,1,"INCT em Áreas Úmidas II: Inovações em Pesquisa, Manejo e Políticas Públicas em Áreas Úmidas  (INCT-INAU II)",Ecologia e Meio Ambiente
3441,em_Áreas_Úmidas,Universidade de Brasília,DF,1,"INCT em Áreas Úmidas II: Inovações em Pesquisa, Manejo e Políticas Públicas em Áreas Úmidas  (INCT-INAU II)",Ecologia e Meio Ambiente
3442,em_Áreas_Úmidas,Universidade de Cuiabá,MT,2,"INCT em Áreas Úmidas II: Inovações em Pesquisa, Manejo e Políticas Públicas em Áreas Úmidas  (INCT-INAU II)",Ecologia e Meio Ambiente
3443,em_Áreas_Úmidas,Universidade de São Paulo,SP,2,"INCT em Áreas Úmidas II: Inovações em Pesquisa, Manejo e Políticas Públicas em Áreas Úmidas  (INCT-INAU II)",Ecologia e Meio Ambiente
3444,em_Áreas_Úmidas,Varzea Grande,MT,1,"INCT em Áreas Úmidas II: Inovações em Pesquisa, Manejo e Políticas Públicas em Áreas Úmidas  (INCT-INAU II)",Ecologia e Meio Ambiente
3445,em_Áreas_Úmidas,Zoological Research Institute and Zoological Museum A. Koenig,NA,1,"INCT em Áreas Úmidas II: Inovações em Pesquisa, Manejo e Políticas Públicas em Áreas Úmidas  (INCT-INAU II)",Ecologia e Meio Ambiente
3446,em_Áreas_Úmidas,Zoological Research Museum Alexander Koenig,NA,1,"INCT em Áreas Úmidas II: Inovações em Pesquisa, Manejo e Políticas Públicas em Áreas Úmidas  (INCT-INAU II)",Ecologia e Meio Ambiente
3447,em_Áreas_Úmidas,Zoological Research-Museum Alexander Koenig,NA,1,"INCT em Áreas Úmidas II: Inovações em Pesquisa, Manejo e Políticas Públicas em Áreas Úmidas  (INCT-INAU II)",Ecologia e Meio Ambiente
3448,em_Áreas_Úmidas,Zoologisches Forschungsmuseum Alexander Koenig,NA,1,"INCT em Áreas Úmidas II: Inovações em Pesquisa, Manejo e Políticas Públicas em Áreas Úmidas  (INCT-INAU II)",Ecologia e Meio Ambiente
3449,para_Adaptações_da,Instituto Nacional de Pesquisas da Amazônia,AM,10,INCT para Adaptações da Biota Aquática da Amazônia (INCT-ADAPTA-II),Ciências Biológicas
3450,para_Adaptações_da,Instituto de Botânica,SP,1,INCT para Adaptações da Biota Aquática da Amazônia (INCT-ADAPTA-II),Ciências Biológicas
3451,para_Adaptações_da,Instituto de Desenvolvimento Sustentável Mamirauá,AM,2,INCT para Adaptações da Biota Aquática da Amazônia (INCT-ADAPTA-II),Ciências Biológicas
3452,para_Adaptações_da,Karlsruher Institut für Technologie,NA,1,INCT para Adaptações da Biota Aquática da Amazônia (INCT-ADAPTA-II),Ciências Biológicas
3453,para_Adaptações_da,Universidade Estadual Paulista Júlio de Mesquita Filho,SP,2,INCT para Adaptações da Biota Aquática da Amazônia (INCT-ADAPTA-II),Ciências Biológicas
3454,para_Adaptações_da,Universidade Estadual Vale do Acaraú,CE,1,INCT para Adaptações da Biota Aquática da Amazônia (INCT-ADAPTA-II),Ciências Biológicas
3455,para_Adaptações_da,Universidade Estadual de Ponta Grossa,PR,1,INCT para Adaptações da Biota Aquática da Amazônia (INCT-ADAPTA-II),Ciências Biológicas
3456,para_Adaptações_da,Universidade Estadual de Roraima,RR,1,INCT para Adaptações da Biota Aquática da Amazônia (INCT-ADAPTA-II),Ciências Biológicas
3457,para_Adaptações_da,Universidade Federal de Minas Gerais,MG,1,INCT para Adaptações da Biota Aquática da Amazônia (INCT-ADAPTA-II),Ciências Biológicas
3458,para_Adaptações_da,Universidade Federal de Santa Maria,RS,1,INCT para Adaptações da Biota Aquática da Amazônia (INCT-ADAPTA-II),Ciências Biológicas
3459,para_Adaptações_da,Universidade Federal do Amazonas,AM,3,INCT para Adaptações da Biota Aquática da Amazônia (INCT-ADAPTA-II),Ciências Biológicas
3460,para_Adaptações_da,Universidade Federal do Oeste do Pará,PA,2,INCT para Adaptações da Biota Aquática da Amazônia (INCT-ADAPTA-II),Ciências Biológicas
3461,para_Adaptações_da,Universidade Federal do Pará,PA,1,INCT para Adaptações da Biota Aquática da Amazônia (INCT-ADAPTA-II),Ciências Biológicas
3462,para_Adaptações_da,Universidade Federal do Rio Grande do Norte,RN,1,INCT para Adaptações da Biota Aquática da Amazônia (INCT-ADAPTA-II),Ciências Biológicas
3463,para_Adaptações_da,Universidade Nilton Lins,AM,1,INCT para Adaptações da Biota Aquática da Amazônia (INCT-ADAPTA-II),Ciências Biológicas
3464,para_Adaptações_da,Universidade Santa Cecília,SP,1,INCT para Adaptações da Biota Aquática da Amazônia (INCT-ADAPTA-II),Ciências Biológicas
3465,para_Adaptações_da,Universidade de Mogi das Cruzes,SP,1,INCT para Adaptações da Biota Aquática da Amazônia (INCT-ADAPTA-II),Ciências Biológicas
3466,para_Adaptações_da,Universidade de São Paulo,SP,1,INCT para Adaptações da Biota Aquática da Amazônia (INCT-ADAPTA-II),Ciências Biológicas
3467,para_Adaptações_da,Universidade do Estado de Mato Grosso,MT,1,INCT para Adaptações da Biota Aquática da Amazônia (INCT-ADAPTA-II),Ciências Biológicas
3468,para_Avaliação_de,Camboriu Cardio,SC,1,INCT para Avaliação de Tecnologias em Saúde,Saúde
3469,para_Avaliação_de,Centro de Pesquisa Aggeu Magalhães - Fiocruz PE,PE,1,INCT para Avaliação de Tecnologias em Saúde,Saúde
3470,para_Avaliação_de,Centro de Pesquisas Aggeu Magalhães,PE,1,INCT para Avaliação de Tecnologias em Saúde,Saúde
3471,para_Avaliação_de,Centro de Pesquisas Aggeu Magalhães - Fiocruz/PE,PE,1,INCT para Avaliação de Tecnologias em Saúde,Saúde
3472,para_Avaliação_de,Consultório Médico,RS,1,INCT para Avaliação de Tecnologias em Saúde,Saúde
3473,para_Avaliação_de,Consultório Particular,RS,2,INCT para Avaliação de Tecnologias em Saúde,Saúde
3474,para_Avaliação_de,Consultório Particular de Psiquiatria,RS,1,INCT para Avaliação de Tecnologias em Saúde,Saúde
3475,para_Avaliação_de,Departamento de Saúde Coletiva,PE,1,INCT para Avaliação de Tecnologias em Saúde,Saúde
3476,para_Avaliação_de,Escola Nacional de Administração Pública,DF,1,INCT para Avaliação de Tecnologias em Saúde,Saúde
3477,para_Avaliação_de,Evidências - Credibilidade Científica,SP,1,INCT para Avaliação de Tecnologias em Saúde,Saúde
3478,para_Avaliação_de,FUNDACAO UNIVERSIDADE FEDERAL DE CIENCIAS DA SAUDE DE PORTO ALEGRE,RS,1,INCT para Avaliação de Tecnologias em Saúde,Saúde
3479,para_Avaliação_de,FUNDAÇÃO OSWALDO CRUZ,BA,1,INCT para Avaliação de Tecnologias em Saúde,Saúde
3480,para_Avaliação_de,Faculdade de Ciências Médicas/UPE,PE,1,INCT para Avaliação de Tecnologias em Saúde,Saúde
3481,para_Avaliação_de,Faculdade de Medicina UFMG,MG,1,INCT para Avaliação de Tecnologias em Saúde,Saúde
3482,para_Avaliação_de,Faculdade de Medicina da Universidade de São Paulo,SP,1,INCT para Avaliação de Tecnologias em Saúde,Saúde
3483,para_Avaliação_de,Faculdades Integradas de Taquara,RS,1,INCT para Avaliação de Tecnologias em Saúde,Saúde
3484,para_Avaliação_de,Fundação Oswaldo Cruz,PE,3,INCT para Avaliação de Tecnologias em Saúde,Saúde
3485,para_Avaliação_de,Fundação Oswaldo Cruz,RJ,1,INCT para Avaliação de Tecnologias em Saúde,Saúde
3486,para_Avaliação_de,Fundação Universidade Federal de Ciências da Saúde de Porto Alegre,RS,1,INCT para Avaliação de Tecnologias em Saúde,Saúde
3487,para_Avaliação_de,HTAnalyze,RS,1,INCT para Avaliação de Tecnologias em Saúde,Saúde
3488,para_Avaliação_de,Hospital Alemão Oswaldo Cruz,SP,2,INCT para Avaliação de Tecnologias em Saúde,Saúde
3489,para_Avaliação_de,Hospital Brigadeiro - Unidade de Gestão Assistencial V,SP,1,INCT para Avaliação de Tecnologias em Saúde,Saúde
3490,para_Avaliação_de,Hospital Emilio Ribas,SP,1,INCT para Avaliação de Tecnologias em Saúde,Saúde
3491,para_Avaliação_de,Hospital Escola da UFPEL,RS,1,INCT para Avaliação de Tecnologias em Saúde,Saúde
3492,para_Avaliação_de,Hospital Estadual Alberto Rassi,GO,1,INCT para Avaliação de Tecnologias em Saúde,Saúde
3493,para_Avaliação_de,Hospital Getúlio Vargas,PI,1,INCT para Avaliação de Tecnologias em Saúde,Saúde
3494,para_Avaliação_de,Hospital Jesus Nazareno,PE,1,INCT para Avaliação de Tecnologias em Saúde,Saúde
3495,para_Avaliação_de,Hospital Moinhos de Vento,RS,1,INCT para Avaliação de Tecnologias em Saúde,Saúde
3496,para_Avaliação_de,Hospital Municipal Getulio Vargas,RS,1,INCT para Avaliação de Tecnologias em Saúde,Saúde
3497,para_Avaliação_de,Hospital Nossa Senhora da Conceição,RS,1,INCT para Avaliação de Tecnologias em Saúde,Saúde
3498,para_Avaliação_de,Hospital São Lucas da PUCRS,RS,1,INCT para Avaliação de Tecnologias em Saúde,Saúde
3499,para_Avaliação_de,Hospital das Clínicas da Faculdade de Medicina da Universidade de São Paulo,SP,2,INCT para Avaliação de Tecnologias em Saúde,Saúde
3500,para_Avaliação_de,Hospital das Clínicas da Universidade de São Paulo,SP,1,INCT para Avaliação de Tecnologias em Saúde,Saúde
3501,para_Avaliação_de,Hospital de Clínicas de Porto Alegre,RS,26,INCT para Avaliação de Tecnologias em Saúde,Saúde
3502,para_Avaliação_de,Institut de Recherche pour le Développement,NA,1,INCT para Avaliação de Tecnologias em Saúde,Saúde
3503,para_Avaliação_de,Instituto Central do HC-FMUSP,SP,1,INCT para Avaliação de Tecnologias em Saúde,Saúde
3504,para_Avaliação_de,"Instituto Federal de Educação, Ciência e Tecnologia de Goiás",GO,1,INCT para Avaliação de Tecnologias em Saúde,Saúde
3505,para_Avaliação_de,Instituto de Avaliação de Tecnologia em Saúde,RS,1,INCT para Avaliação de Tecnologias em Saúde,Saúde
3506,para_Avaliação_de,Instituto de Saude Coletiva/UFBA,BA,1,INCT para Avaliação de Tecnologias em Saúde,Saúde
3507,para_Avaliação_de,Instituto do Aparelho Digestivo,RS,1,INCT para Avaliação de Tecnologias em Saúde,Saúde
3508,para_Avaliação_de,Instituto do Câncer do Estado de São Paulo,SP,2,INCT para Avaliação de Tecnologias em Saúde,Saúde
3509,para_Avaliação_de,Ministério da Saúde,DF,1,INCT para Avaliação de Tecnologias em Saúde,Saúde
3510,para_Avaliação_de,NA,DF,1,INCT para Avaliação de Tecnologias em Saúde,Saúde
3511,para_Avaliação_de,NA,NA,79,INCT para Avaliação de Tecnologias em Saúde,Saúde
3512,para_Avaliação_de,NA,RS,1,INCT para Avaliação de Tecnologias em Saúde,Saúde
3513,para_Avaliação_de,New Jersey Institute of Technology,NA,1,INCT para Avaliação de Tecnologias em Saúde,Saúde
3514,para_Avaliação_de,Pontificia Universidade Catolica de Goiás,GO,1,INCT para Avaliação de Tecnologias em Saúde,Saúde
3515,para_Avaliação_de,Pontifícia Universidade Católica do Rio Grande do Sul,RS,1,INCT para Avaliação de Tecnologias em Saúde,Saúde
3516,para_Avaliação_de,Prefeitura Municipal de Florianópolis,SC,1,INCT para Avaliação de Tecnologias em Saúde,Saúde
3517,para_Avaliação_de,Produtos Roche Quimicos e Farmaceuticos,SP,1,INCT para Avaliação de Tecnologias em Saúde,Saúde
3518,para_Avaliação_de,Serviço de Extensão em Atendimento ao Paciente com HIV/Aids - HCFMUSP,SP,1,INCT para Avaliação de Tecnologias em Saúde,Saúde
3519,para_Avaliação_de,Unimed BH Cooperativa de Trabalho Médico,MG,1,INCT para Avaliação de Tecnologias em Saúde,Saúde
3520,para_Avaliação_de,Universidade Católica de Pelotas,RS,1,INCT para Avaliação de Tecnologias em Saúde,Saúde
3521,para_Avaliação_de,Universidade Estadual da Região Tocantina do Maranhão,MA,1,INCT para Avaliação de Tecnologias em Saúde,Saúde
3522,para_Avaliação_de,Universidade Estadual do Piauí,PI,1,INCT para Avaliação de Tecnologias em Saúde,Saúde
3523,para_Avaliação_de,Universidade Federal da Bahia,BA,1,INCT para Avaliação de Tecnologias em Saúde,Saúde
3524,para_Avaliação_de,Universidade Federal da Fronteira Sul,SC,3,INCT para Avaliação de Tecnologias em Saúde,Saúde
3525,para_Avaliação_de,Universidade Federal de Catalão,GO,1,INCT para Avaliação de Tecnologias em Saúde,Saúde
3526,para_Avaliação_de,Universidade Federal de Goiás,GO,10,INCT para Avaliação de Tecnologias em Saúde,Saúde
3527,para_Avaliação_de,Universidade Federal de Mato Grosso,MT,1,INCT para Avaliação de Tecnologias em Saúde,Saúde
3528,para_Avaliação_de,Universidade Federal de Minas Gerais,MG,12,INCT para Avaliação de Tecnologias em Saúde,Saúde
3529,para_Avaliação_de,Universidade Federal de Pelotas,RS,1,INCT para Avaliação de Tecnologias em Saúde,Saúde
3530,para_Avaliação_de,Universidade Federal de Pernambuco,PE,5,INCT para Avaliação de Tecnologias em Saúde,Saúde
3531,para_Avaliação_de,Universidade Federal de Santa Catarina,SC,1,INCT para Avaliação de Tecnologias em Saúde,Saúde
3532,para_Avaliação_de,Universidade Federal de São Carlos,SP,1,INCT para Avaliação de Tecnologias em Saúde,Saúde
3533,para_Avaliação_de,Universidade Federal de São João Del-Rei,MG,1,INCT para Avaliação de Tecnologias em Saúde,Saúde
3534,para_Avaliação_de,Universidade Federal de São Paulo,SP,1,INCT para Avaliação de Tecnologias em Saúde,Saúde
3535,para_Avaliação_de,Universidade Federal do Ceará,CE,2,INCT para Avaliação de Tecnologias em Saúde,Saúde
3536,para_Avaliação_de,Universidade Federal do Espírito Santo,ES,1,INCT para Avaliação de Tecnologias em Saúde,Saúde
3537,para_Avaliação_de,Universidade Federal do Rio Grande do Norte,RN,1,INCT para Avaliação de Tecnologias em Saúde,Saúde
3538,para_Avaliação_de,Universidade Federal do Rio Grande do Sul,RS,22,INCT para Avaliação de Tecnologias em Saúde,Saúde
3539,para_Avaliação_de,Universidade José do Rosário Vellano,MG,1,INCT para Avaliação de Tecnologias em Saúde,Saúde
3540,para_Avaliação_de,Universidade de Brasília,DF,8,INCT para Avaliação de Tecnologias em Saúde,Saúde
3541,para_Avaliação_de,Universidade de Pernambuco,PE,4,INCT para Avaliação de Tecnologias em Saúde,Saúde
3542,para_Avaliação_de,Universidade de São Paulo,SP,2,INCT para Avaliação de Tecnologias em Saúde,Saúde
3543,para_Avaliação_de,Universidade do Estado do Rio de Janeiro,RJ,2,INCT para Avaliação de Tecnologias em Saúde,Saúde
3544,para_Avaliação_de,University of York,NA,1,INCT para Avaliação de Tecnologias em Saúde,Saúde
3545,para_Doenças_Cerebrais,Associação Concregação de Santa Catarina,ES,1,"INCT para Doenças Cerebrais, Excitoxicidade e Neuroproteção",Ciências Biológicas
3546,para_Doenças_Cerebrais,Budapest University of Technology and Economics,NA,1,"INCT para Doenças Cerebrais, Excitoxicidade e Neuroproteção",Ciências Biológicas
3547,para_Doenças_Cerebrais,CENTRO DE ENSINO SUPERIOR DOM ALBERTO LTDA,RS,1,"INCT para Doenças Cerebrais, Excitoxicidade e Neuroproteção",Ciências Biológicas
3548,para_Doenças_Cerebrais,CENTRO ESPECIALIZADO OFTALMOLOGIA SANO,SP,1,"INCT para Doenças Cerebrais, Excitoxicidade e Neuroproteção",Ciências Biológicas
3549,para_Doenças_Cerebrais,CENTRO UNIVERSITARIO ARTHUR SA EARP NETO,RJ,1,"INCT para Doenças Cerebrais, Excitoxicidade e Neuroproteção",Ciências Biológicas
3550,para_Doenças_Cerebrais,COMPLEXO HOSPITALAR UNIVERSITARIO DA UFPA HUBFS E HUJBB,PA,1,"INCT para Doenças Cerebrais, Excitoxicidade e Neuroproteção",Ciências Biológicas
3551,para_Doenças_Cerebrais,Campanha Nacional de Escolas da Comunidade,RS,1,"INCT para Doenças Cerebrais, Excitoxicidade e Neuroproteção",Ciências Biológicas
3552,para_Doenças_Cerebrais,Centre de Recherche Institut de la Vision,NA,1,"INCT para Doenças Cerebrais, Excitoxicidade e Neuroproteção",Ciências Biológicas
3553,para_Doenças_Cerebrais,Centro Clínico do Hospital Mãe de Deus,RS,1,"INCT para Doenças Cerebrais, Excitoxicidade e Neuroproteção",Ciências Biológicas
3554,para_Doenças_Cerebrais,Centro Universitário Cenecista de Osório,RS,1,"INCT para Doenças Cerebrais, Excitoxicidade e Neuroproteção",Ciências Biológicas
3555,para_Doenças_Cerebrais,Centro Universitário Metodista,RS,1,"INCT para Doenças Cerebrais, Excitoxicidade e Neuroproteção",Ciências Biológicas
3556,para_Doenças_Cerebrais,Centro Universitário da Amazônia,PA,1,"INCT para Doenças Cerebrais, Excitoxicidade e Neuroproteção",Ciências Biológicas
3557,para_Doenças_Cerebrais,Centro Universitário do Estado do Pará,PA,1,"INCT para Doenças Cerebrais, Excitoxicidade e Neuroproteção",Ciências Biológicas
3558,para_Doenças_Cerebrais,Centro Universitário do Planalto Central Aparecido dos Santos,DF,1,"INCT para Doenças Cerebrais, Excitoxicidade e Neuroproteção",Ciências Biológicas
3559,para_Doenças_Cerebrais,Centro de Inovação e Ensaios Pré-Clínicos,SC,1,"INCT para Doenças Cerebrais, Excitoxicidade e Neuroproteção",Ciências Biológicas
3560,para_Doenças_Cerebrais,Clínica Espaço Integrado de Fonoaudiologia,PA,1,"INCT para Doenças Cerebrais, Excitoxicidade e Neuroproteção",Ciências Biológicas
3561,para_Doenças_Cerebrais,Clínica de Neuropsicologia,SP,1,"INCT para Doenças Cerebrais, Excitoxicidade e Neuroproteção",Ciências Biológicas
3562,para_Doenças_Cerebrais,Colégio Tenente Rego Barros,PA,1,"INCT para Doenças Cerebrais, Excitoxicidade e Neuroproteção",Ciências Biológicas
3563,para_Doenças_Cerebrais,Conselho Nacional de Desenvolvimento Científico e Tecnológico,DF,4,"INCT para Doenças Cerebrais, Excitoxicidade e Neuroproteção",Ciências Biológicas
3564,para_Doenças_Cerebrais,Consultório Médico,RS,1,"INCT para Doenças Cerebrais, Excitoxicidade e Neuroproteção",Ciências Biológicas
3565,para_Doenças_Cerebrais,Consultório Psicológico,RS,1,"INCT para Doenças Cerebrais, Excitoxicidade e Neuroproteção",Ciências Biológicas
3566,para_Doenças_Cerebrais,Cristália Produtos Químicos e Farmacêuticos,SP,1,"INCT para Doenças Cerebrais, Excitoxicidade e Neuroproteção",Ciências Biológicas
3567,para_Doenças_Cerebrais,Departamento de Bioquíica - UFRGS,RS,1,"INCT para Doenças Cerebrais, Excitoxicidade e Neuroproteção",Ciências Biológicas
3568,para_Doenças_Cerebrais,Department of Neurodegenerative Science,NA,1,"INCT para Doenças Cerebrais, Excitoxicidade e Neuroproteção",Ciências Biológicas
3569,para_Doenças_Cerebrais,Divisão de Clínica Neurológica,SP,1,"INCT para Doenças Cerebrais, Excitoxicidade e Neuroproteção",Ciências Biológicas
3570,para_Doenças_Cerebrais,FUNDACAO UNIVERSIDADE FEDERAL DE CIENCIAS DA SAUDE DE PORTO ALEGRE,RS,2,"INCT para Doenças Cerebrais, Excitoxicidade e Neuroproteção",Ciências Biológicas
3571,para_Doenças_Cerebrais,Faculdade de Ciências Médicas da Santa Casa de São Paulo,SP,1,"INCT para Doenças Cerebrais, Excitoxicidade e Neuroproteção",Ciências Biológicas
3572,para_Doenças_Cerebrais,Faculdade do Vale do Araranguá,SC,1,"INCT para Doenças Cerebrais, Excitoxicidade e Neuroproteção",Ciências Biológicas
3573,para_Doenças_Cerebrais,Fundação Esperança,PA,1,"INCT para Doenças Cerebrais, Excitoxicidade e Neuroproteção",Ciências Biológicas
3574,para_Doenças_Cerebrais,Fundação Santa Casa de Misericórdia do Pará,PA,1,"INCT para Doenças Cerebrais, Excitoxicidade e Neuroproteção",Ciências Biológicas
3575,para_Doenças_Cerebrais,Fundação Universidade Federal de Ciências da Saúde de Porto Alegre,RS,5,"INCT para Doenças Cerebrais, Excitoxicidade e Neuroproteção",Ciências Biológicas
3576,para_Doenças_Cerebrais,Fundação Universidade Regional de Blumenau,SC,1,"INCT para Doenças Cerebrais, Excitoxicidade e Neuroproteção",Ciências Biológicas
3577,para_Doenças_Cerebrais,Hospital Ernesto Dornelles,RS,1,"INCT para Doenças Cerebrais, Excitoxicidade e Neuroproteção",Ciências Biológicas
3578,para_Doenças_Cerebrais,Hospital São Lucas da PUCRS,RS,1,"INCT para Doenças Cerebrais, Excitoxicidade e Neuroproteção",Ciências Biológicas
3579,para_Doenças_Cerebrais,Hospital Universitário Bettina Ferro de Souza,PA,1,"INCT para Doenças Cerebrais, Excitoxicidade e Neuroproteção",Ciências Biológicas
3580,para_Doenças_Cerebrais,Hospital das Clínicas da Faculdade de Medicina da Universidade de São Paulo,SP,1,"INCT para Doenças Cerebrais, Excitoxicidade e Neuroproteção",Ciências Biológicas
3581,para_Doenças_Cerebrais,Hospital de Clínicas de Passo Fundo,RS,1,"INCT para Doenças Cerebrais, Excitoxicidade e Neuroproteção",Ciências Biológicas
3582,para_Doenças_Cerebrais,Hospital de Clínicas de Porto Alegre,RS,5,"INCT para Doenças Cerebrais, Excitoxicidade e Neuroproteção",Ciências Biológicas
3583,para_Doenças_Cerebrais,Instituto D'Or de Pesquisa e Ensino,RJ,2,"INCT para Doenças Cerebrais, Excitoxicidade e Neuroproteção",Ciências Biológicas
3584,para_Doenças_Cerebrais,Instituto Nacional de Colonização e Reforma Agrária,PA,1,"INCT para Doenças Cerebrais, Excitoxicidade e Neuroproteção",Ciências Biológicas
3585,para_Doenças_Cerebrais,Instituto Nacional de Neurología y Neurocirugía,NA,1,"INCT para Doenças Cerebrais, Excitoxicidade e Neuroproteção",Ciências Biológicas
3586,para_Doenças_Cerebrais,"Instituto de Farmacia y Alimentos, Universidad de La Habana",NA,1,"INCT para Doenças Cerebrais, Excitoxicidade e Neuroproteção",Ciências Biológicas
3587,para_Doenças_Cerebrais,Instituto de Otologia,PA,1,"INCT para Doenças Cerebrais, Excitoxicidade e Neuroproteção",Ciências Biológicas
3588,para_Doenças_Cerebrais,Instituto de Psicologia USP,SP,1,"INCT para Doenças Cerebrais, Excitoxicidade e Neuroproteção",Ciências Biológicas
3589,para_Doenças_Cerebrais,Instituto de Psicologia da USP,SP,1,"INCT para Doenças Cerebrais, Excitoxicidade e Neuroproteção",Ciências Biológicas
3590,para_Doenças_Cerebrais,Instituto do Cérebro do Rio Grande do Sul,RS,1,"INCT para Doenças Cerebrais, Excitoxicidade e Neuroproteção",Ciências Biológicas
3591,para_Doenças_Cerebrais,Karolinska Institutet,NA,1,"INCT para Doenças Cerebrais, Excitoxicidade e Neuroproteção",Ciências Biológicas
3592,para_Doenças_Cerebrais,Katholieke Universiteit Leuven,NA,1,"INCT para Doenças Cerebrais, Excitoxicidade e Neuroproteção",Ciências Biológicas
3593,para_Doenças_Cerebrais,Lawrence Berkeley National Laboratory,NA,1,"INCT para Doenças Cerebrais, Excitoxicidade e Neuroproteção",Ciências Biológicas
3594,para_Doenças_Cerebrais,Max-Delbrück-Centrum für Molekulare Medizin,NA,1,"INCT para Doenças Cerebrais, Excitoxicidade e Neuroproteção",Ciências Biológicas
3595,para_Doenças_Cerebrais,McGill University,NA,1,"INCT para Doenças Cerebrais, Excitoxicidade e Neuroproteção",Ciências Biológicas
3596,para_Doenças_Cerebrais,Ministério da Saúde,PA,1,"INCT para Doenças Cerebrais, Excitoxicidade e Neuroproteção",Ciências Biológicas
3597,para_Doenças_Cerebrais,NA,NA,168,"INCT para Doenças Cerebrais, Excitoxicidade e Neuroproteção",Ciências Biológicas
3598,para_Doenças_Cerebrais,NSF International,RS,1,"INCT para Doenças Cerebrais, Excitoxicidade e Neuroproteção",Ciências Biológicas
3599,para_Doenças_Cerebrais,Nilo Frantz Medicina Reprodutiva,RS,1,"INCT para Doenças Cerebrais, Excitoxicidade e Neuroproteção",Ciências Biológicas
